paperId,externalIds,url,title,year,citationCount,openAccessPdf,fieldsOfStudy,journal,authors,abstract,matched_terms
408859045620a1a00dc2ad253a9c799cdef51eff,"{'MAG': '1483112721', 'CorpusId': 141816142}",https://www.semanticscholar.org/paper/408859045620a1a00dc2ad253a9c799cdef51eff,Manual for the Child: Behavior Checklist and Revised Child Behavior Profile,1983.0,5232,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://core.ac.uk/download/pdf/82305903.pdf, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",['Psychology'],"{'name': '', 'volume': ''}","[{'authorId': '31948147', 'name': 'T. Achenbach'}, {'authorId': '6702022', 'name': 'C. Edelbrock'}]","1877-0428 © 2012 Published by Elsevier Ltd. Selection and/or peer-review under responsibility of The Association of Science, Education and Technology doi: 10.1016/j.sbspro.2012.09.513 Professor, Department of Early Childhood Special Education, Woosuk University, South Korea Professor, Department of Psychology, Woosuk University, South Korea Professor, Department of Nursing, Woosuk University, South Korea Abstract",['child']
00da2bcc92f953e79db85167bf52e22df80a2b9e,"{'PubMedCentral': '8109838', 'DOI': '10.1371/journal.pmed.1003602', 'CorpusId': 234359991, 'PubMed': '33970913'}",https://www.semanticscholar.org/paper/00da2bcc92f953e79db85167bf52e22df80a2b9e,Parenting interventions to promote early child development in the first three years of life: A global systematic review and meta-analysis,2021.0,795,"{'url': 'https://journals.plos.org/plosmedicine/article/file?id=10.1371/journal.pmed.1003602&type=printable', 'status': 'GOLD', 'license': 'CCBY', 'disclaimer': 'Notice: Paper or abstract available at https://pmc.ncbi.nlm.nih.gov/articles/PMC8109838, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",['Medicine'],"{'name': 'PLoS Medicine', 'volume': '18'}","[{'authorId': '34713677', 'name': 'J. Jeong'}, {'authorId': '82111364', 'name': 'E. Franchett'}, {'authorId': '2486190126', 'name': 'C. V. Ramos de Oliveira'}, {'authorId': '122177337', 'name': 'K. Rehmani'}, {'authorId': '4596176', 'name': 'A. Yousafzai'}]","Background Parents are the primary caregivers of young children. Responsive parent–child relationships and parental support for learning during the earliest years of life are crucial for promoting early child development (ECD). We conducted a global systematic review and meta-analysis to evaluate the effectiveness of parenting interventions on ECD and parenting outcomes. Methods and findings We searched MEDLINE, Embase, PsycINFO, CINAHL, Web of Science, and Global Health Library for peer-reviewed, published articles from database inception until November 15, 2020. We included randomized controlled trials (RCTs) of parenting interventions delivered during the first 3 years of life that evaluated at least 1 ECD outcome. At least 2 reviewers independently screened, extracted data, and assessed study quality from eligible studies. ECD outcomes included cognitive, language, motor, and socioemotional development, behavior problems, and attachment. Parenting outcomes included parenting knowledge, parenting practices, parent–child interactions, and parental depressive symptoms. We calculated intervention effect sizes as the standardized mean difference (SMD) and estimated pooled effect sizes for each outcome separately using robust variance estimation meta-analytic approaches. We used random-effects meta-regression models to assess potential effect modification by country-income level, child age, intervention content, duration, delivery, setting, and study quality. This review was registered with PROSPERO (CRD42018092458 and CRD42018092461). Of the 11,920 articles identified, we included 111 articles representing 102 unique RCTs. Pooled effect sizes indicated positive benefits of parenting interventions on child cognitive development (SMD = 0.32, 95% CI [confidence interval]: 0.23, 0.40, P < 0.001), language development (SMD = 0.28, 95% CI: 0.18 to 0.37, P < 0.001), motor development (SMD = 0.24, 95% CI: 0.15 to 0.32, P < 0.001), socioemotional development (SMD = 0.19, 95% CI: 0.10 to 0.28, P < 0.001), and attachment (SMD = 0.29, 95% CI: 0.18 to 0.40, P < 0.001) and reductions in behavior problems (SMD = −0.13, 95% CI: −0.18 to −0.08, P < 0.001). Positive benefits were also found on parenting knowledge (SMD = 0.56, 95% CI: 0.33 to 0.79, P < 0.001), parenting practices (SMD = 0.33, 95% CI: 0.22 to 0.44, P < 0.001), and parent–child interactions (SMD = 0.39, 95% CI: 0.24 to 0.53, P < 0.001). However, there was no significant reduction in parental depressive symptoms (SMD = −0.07, 95% CI: −0.16 to 0.02, P = 0.08). Subgroup analyses revealed significantly greater effects on child cognitive, language, and motor development, and parenting practices in low- and middle-income countries compared to high-income countries; and significantly greater effects on child cognitive development, parenting knowledge, parenting practices, and parent–child interactions for programs that focused on responsive caregiving compared to those that did not. On the other hand, there was no clear evidence of effect modification by child age, intervention duration, delivery, setting, or study risk of bias. Study limitations include considerable unexplained heterogeneity, inadequate reporting of intervention content and implementation, and varying quality of evidence in terms of the conduct of trials and robustness of outcome measures used across studies. Conclusions Parenting interventions for children during the first 3 years of life are effective for improving ECD outcomes and enhancing parenting outcomes across low-, middle-, and high-income countries. Increasing implementation of effective and high-quality parenting interventions is needed globally and at scale in order to support parents and enable young children to achieve their full developmental potential.",['child']
4b5a8b3da989b757ea47b21051c9d8378de0f8e5,"{'PubMedCentral': '2270351', 'DOI': '10.1016/S0140-6736(07)60032-4', 'CorpusId': 8678552}",https://www.semanticscholar.org/paper/4b5a8b3da989b757ea47b21051c9d8378de0f8e5,Child development in developing countries: Developmental potential in the first 5 years for children in developing countries,2007.0,3227,"{'url': 'http://www.thelancet.com/article/S0140673607600324/pdf', 'status': 'BRONZE', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://pmc.ncbi.nlm.nih.gov/articles/PMC2270351, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",,"{'name': 'Lancet', 'pages': '60 - 70', 'volume': '369'}","[{'authorId': '1397419800', 'name': 'S. Grantham-mcgregor'}, {'authorId': '2459548242', 'name': 'Yin-Bun Cheung'}, {'authorId': '5046320', 'name': 'S. Cueto'}, {'authorId': '5193295', 'name': 'Paul Glewwe'}, {'authorId': '47556860', 'name': 'L. Richter'}, {'authorId': '4030808', 'name': 'B. Strupp'}]","Many children younger than 5 years in developing countries are exposed to multiple risks, including poverty, malnutrition, poor health, and unstimulating home environments, which detrimentally affect their cognitive, motor, and social-emotional development. There are few national statistics on the development of young children in developing countries. We therefore identified two factors with available worldwide data—the prevalence of early childhood stunting and the number of people living in absolute poverty—to use as indicators of poor development. We show that both indicators are closely associated with poor cognitive and educational performance in children and use them to estimate that over 200 million children under 5 years are not fulfilling their developmental potential. Most of these children live in south Asia and sub-Saharan Africa. These disadvantaged children are likely to do poorly in school and subsequently have low incomes, high fertility, and provide poor care for their children, thus contributing to the intergenerational transmission of poverty.","['child', 'children']"
0094328ca2d5e704e36b008507345edfa6c3970d,"{'MAG': '3092386566', 'PubMedCentral': '7550131', 'DOI': '10.1016/j.jad.2020.10.016', 'CorpusId': 222295750, 'PubMed': '33099049'}",https://www.semanticscholar.org/paper/0094328ca2d5e704e36b008507345edfa6c3970d,Mental health and its correlates among children and adolescents during COVID-19 school closure: The importance of parent-child discussion,2020.0,530,"{'url': 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7550131', 'status': 'GREEN', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://pmc.ncbi.nlm.nih.gov/articles/PMC7550131, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","['Psychology', 'Medicine']","{'name': 'Journal of Affective Disorders', 'pages': '353 - 360', 'volume': '279'}","[{'authorId': '49343784', 'name': 'Su-Qin Tang'}, {'authorId': '134494490', 'name': 'Mi Xiang'}, {'authorId': '5244668', 'name': 'T. Cheung'}, {'authorId': '52170681', 'name': 'Y. Xiang'}]","Background School closures due to the COVID-19 outbreak have affected 87% of the world's students physically, socially, and psychologically, yet rigorous investigation into their mental health during this period is still lacking. Methods A cross-sectional online survey of 4-342 primary and secondary school students from Shanghai, China was conducted during March 13–23, 2020. Besides demographic information, psychological distress (including depression, anxiety, and stress), life satisfaction, perceived impact of home quarantine, and parent-child discussions on COVID-19 were assessed. Results The three most prevalent symptoms were: anxiety (24.9%), depression (19.7%), and stress (15.2%). Participants were generally satisfied with life and 21.4% became more satisfied with life during school closures. Senior grades were positively correlated with psychopathological symptoms and negatively associated with life satisfaction, whereas the perceived benefit from home quarantine and parent-child discussions on COVID-19 were negatively correlated with psychopathological symptoms and positively correlated with life satisfaction. Among participants who perceived no benefit from home quarantine, those who had discussions with their parents about COVID-19 experienced less depression, anxiety, and stress. Limitations Limitations included the inability to infer the casual relationship, no parental report for mental health of children aged 6 to 9, and the inadequate measurement of parent-child discussion. Conclusions Mental health problems and resilience co-existed in children and adolescents during the COVID-19 outbreak. Given the important role of parent-child discussions, open communication between parents and children about the pandemic should be encouraged to help children and adolescents cope with mental health problems in public health crisis.",['child']
8a09c559cb0ffe7dda2abf6d7405930cff70dd88,"{'MAG': '3012867415', 'DOI': '10.1001/jamapediatrics.2020.0327', 'CorpusId': 214618027, 'PubMed': '32202633'}",https://www.semanticscholar.org/paper/8a09c559cb0ffe7dda2abf6d7405930cff70dd88,Associations Between Screen Use and Child Language Skills: A Systematic Review and Meta-analysis.,2020.0,448,"{'url': 'https://jamanetwork.com/journals/jamapediatrics/articlepdf/2762864/jamapediatrics_madigan_2020_oi_200013_1648233499.06602.pdf', 'status': 'BRONZE', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1001/jamapediatrics.2020.0327?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1001/jamapediatrics.2020.0327, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",['Medicine'],{'name': 'JAMA pediatrics'},"[{'authorId': '4017256', 'name': 'S. Madigan'}, {'authorId': '39578140', 'name': 'B. McArthur'}, {'authorId': '1587030452', 'name': 'Ciana Anhorn'}, {'authorId': '66852066', 'name': 'Rachel Eirich'}, {'authorId': '145205903', 'name': 'D. Christakis'}]","Importance
There is considerable public and scientific debate as to whether screen use helps or hinders early child development, particularly the development of language skills.


Objective
To examine via meta-analyses the associations between quantity (duration of screen time and background television), quality (educational programming and co-viewing), and onset of screen use and children's language skills.


Data Sources
Searches were conducted in MEDLINE, Embase, and PsycINFO in March 2019. The search strategy included a publication date limit from 1960 through March 2019.


Study Selection
Inclusion criteria were a measure of screen use; a measure of language skills; and statistical data that could be transformed into an effect size. Exclusion criteria were qualitative studies; child age older than 12 years; and language assessment preverbal.


Data Extraction and Synthesis
The following variables were extracted: effect size, child age and sex, screen measure type, study publication year, and study design. All studies were independently coded by 2 coders and conducted in accordance with the Preferred Reporting Items for Systematic Reviews and Meta-Analyses guidelines.


Main Outcomes and Measures
Based on a priori study criteria, quantity of screen use included duration of screen time and background television, quality of screen use included co-viewing and exposure to educational programs, and onset of screen use was defined as the age children first began viewing screens. The child language outcome included assessments of receptive and/or expressive language.


Results
Participants totaled 18 905 from 42 studies included. Effect sizes were measured as correlations (r). Greater quantity of screen use (hours per use) was associated with lower language skills (screen time [n = 38; r = -0.14; 95% CI, -0.18 to -0.10]; background television [n = 5; r = -0.19; 95% CI, -0.33 to -0.05]), while better-quality screen use (educational programs [n = 13; r = 0.13; 95% CI, 0.02-0.24]; co-viewing [n = 12; r = 0.16; 95% CI, 0.07-.24]) were associated with stronger child language skills. Later age at screen use onset was also associated with stronger child language skills [n = 4; r = 0.17; 95% CI, 0.07-0.27].


Conclusions and Relevance
The findings of this meta-analysis support pediatric recommendations to limit children's duration of screen exposure, to select high-quality programming, and to co-view when possible.",['child']
f0ee01642291ed60c7ea1e660a7bae1d73b87693,"{'DBLP': 'journals/corr/abs-2202-06205', 'ArXiv': '2202.06205', 'DOI': '10.1145/3491102.3517479', 'CorpusId': 246823788}",https://www.semanticscholar.org/paper/f0ee01642291ed60c7ea1e660a7bae1d73b87693,StoryBuddy: A Human-AI Collaborative Chatbot for Parent-Child Interactive Storytelling with Flexible Parental Involvement,2022.0,207,"{'url': 'https://arxiv.org/pdf/2202.06205', 'status': 'GREEN', 'license': 'CCBY', 'disclaimer': 'Notice: Paper or abstract available at https://arxiv.org/abs/2202.06205, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",['Computer Science'],{'name': 'Proceedings of the 2022 CHI Conference on Human Factors in Computing Systems'},"[{'authorId': '2148906676', 'name': 'Zheng Zhang'}, {'authorId': '1739182484', 'name': 'Ying Xu'}, {'authorId': '2155359444', 'name': 'Yanhao Wang'}, {'authorId': '1490485182', 'name': 'Bingsheng Yao'}, {'authorId': '152714441', 'name': 'Daniel E. Ritchie'}, {'authorId': '35232494', 'name': 'Tongshuang Sherry Wu'}, {'authorId': '2115621395', 'name': 'Mo Yu'}, {'authorId': '36743361', 'name': 'Dakuo Wang'}, {'authorId': '34997918', 'name': 'Toby Jia-Jun Li'}]","Despite its benefits for children’s skill development and parent-child bonding, many parents do not often engage in interactive storytelling by having story-related dialogues with their child due to limited availability or challenges in coming up with appropriate questions. While recent advances made AI generation of questions from stories possible, the fully-automated approach excludes parent involvement, disregards educational goals, and underoptimizes for child engagement. Informed by need-finding interviews and participatory design (PD) results, we developed StoryBuddy, an AI-enabled system for parents to create interactive storytelling experiences. StoryBuddy’s design highlighted the need for accommodating dynamic user needs between the desire for parent involvement and parent-child bonding and the goal of minimizing parent intervention when busy. The PD revealed varied assessment and educational goals of parents, which StoryBuddy addressed by supporting configuring question types and tracking child progress. A user study validated StoryBuddy’s usability and suggested design insights for future parent-AI collaboration systems.",['child']
83f67bf477cc15d52805509df0b14e8f8e412ee8,"{'PubMedCentral': '9678477', 'DOI': '10.7759/cureus.30574', 'CorpusId': 253086412, 'PubMed': '36420245'}",https://www.semanticscholar.org/paper/83f67bf477cc15d52805509df0b14e8f8e412ee8,The Effect of Parenting and the Parent-Child Relationship on a Child's Cognitive Development: A Literature Review,2022.0,151,"{'url': 'https://assets.cureus.com/uploads/review_article/pdf/114808/20221121-22931-l0sicl.pdf', 'status': 'GOLD', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://pmc.ncbi.nlm.nih.gov/articles/PMC9678477, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",['Medicine'],"{'name': 'Cureus', 'volume': '14'}","[{'authorId': None, 'name': 'Purva D. Lanjekar'}, {'authorId': '2147423480', 'name': 'S. Joshi'}, {'authorId': None, 'name': 'Puja D. Lanjekar'}, {'authorId': '50003027', 'name': 'V. Wagh'}]","Various studies have been done on subjects such as parenting, parent-child relationships, parenting style, effortful parenting, the concept of parenting, the cognitive development of children, and the cognition of parents. This research is mainly based on parenting practice, child development, and maturation. Children's cognitive development starts in the first year of life and then progresses gradually. Children require positive parenting in painful and different situations. Parenting gives a child the confidence to face crucial, challenging problems. Sensitive parenting and caregiving are required for the child's maturity and cognitive development. Media has been observed to be essential in improving parenting practices. Children exhibit internalizing and externalizing symptoms as a result of harsh, aggressive, and intrusive parenting. According to the data, it is seen that the risk of depression increases in adolescence. The main reason for the rise in depression in children is the non-cooperation and support of mothers and fathers. The risk of depression decreases in children whose mothers and fathers are cooperative and supportive. While family and social stress increase the chances of depression in children, a negative parenting style means children face family and social anxiety. Due to the high level of hostile parenting and low level of positive parenting, they experience stress, peer pressure, and social and family relationship problems. Another excellent term for effortful control parenting is required for children's cognitive development. Parenting is necessary for the regulation of emotions and behavior. There are many problems seen in infancy, early childhood, and late childhood. There are four types of parenting styles seen: authoritative parenting, authoritarian parenting/controlling parenting, permissive parenting/indulgent parenting, and uninvolved parenting/neglecting to parent. Good parenting requires one to know the concept of good parenting, the idea of parenting, the importance of parenting and children's needs, the components of parenting, and the consequences of parenting.",['child']
e2caf15800cf7d706b6883bc2e667942211a37ef,"{'MAG': '2908423519', 'DOI': '10.1111/cdev.13225', 'CorpusId': 73420108, 'PubMed': '30737957'}",https://www.semanticscholar.org/paper/e2caf15800cf7d706b6883bc2e667942211a37ef,Shared Picture Book Reading Interventions for Child Language Development: A Systematic Review and Meta-Analysis.,2019.0,353,"{'url': 'https://centaur.reading.ac.uk/80756/1/Dowdall%20Meta-anal%20FINAL%20%281%29.pdf', 'status': 'GREEN', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1111/cdev.13225?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1111/cdev.13225, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","['Medicine', 'Psychology']",{'name': 'Child development'},"[{'authorId': '9619709', 'name': 'Nicholas Dowdall'}, {'authorId': '1398604526', 'name': 'G. Meléndez-Torres'}, {'authorId': '145374807', 'name': 'L. Murray'}, {'authorId': '144362824', 'name': 'F. Gardner'}, {'authorId': '73980711', 'name': 'L. Hartford'}, {'authorId': '32484235', 'name': 'P. Cooper'}]","Interventions that train parents to share picture books with children are seen as a strategy for supporting child language development. We conducted meta-analyses using robust variance estimation modeling on results from 19 RCTs (Ntotal  = 2,594; Mchildage  = 1-6 years). Overall, book-sharing interventions had a small sized effect on both expressive language (d = 0.41) and receptive language (d = 0.26). They had a large effect on caregiver book-sharing competence (d = 1.01). The impact of the intervention on child language was moderated by intervention dosage, with lower dosage associated with a minimal impact. Child age and caregiver education level were unrelated to child outcome. This review and meta-analysis confirms the promise of book-sharing interventions for enhancing and accelerating child language development.",['child']
82c1268dfa63389c9449a2749dbb61890af85844,"{'MAG': '2740187414', 'DOI': '10.1016/j.jaac.2017.07.780', 'CorpusId': 23489897, 'PubMed': '28942803'}",https://www.semanticscholar.org/paper/82c1268dfa63389c9449a2749dbb61890af85844,Systematic Review of Universal Resilience-Focused Interventions Targeting Child and Adolescent Mental Health in the School Setting.,2017.0,501,"{'url': 'http://jaacap.org/article/S0890856717311073/pdf', 'status': 'HYBRID', 'license': 'CCBYNCND', 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1016/j.jaac.2017.07.780?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1016/j.jaac.2017.07.780, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","['Psychology', 'Medicine']","{'name': 'Journal of the American Academy of Child and Adolescent Psychiatry', 'pages': '\n          813-824\n        ', 'volume': '56 10'}","[{'authorId': '2063244', 'name': 'J. Dray'}, {'authorId': '66562838', 'name': 'J. Bowman'}, {'authorId': '49163497', 'name': 'E. Campbell'}, {'authorId': '3665185', 'name': 'M. Freund'}, {'authorId': '7022089', 'name': 'L. Wolfenden'}, {'authorId': '6609616', 'name': 'R. Hodder'}, {'authorId': '4325543', 'name': 'Kathleen M. McElwaine'}, {'authorId': '12106437', 'name': 'D. Tremain'}, {'authorId': '6160573', 'name': 'K. Bartlem'}, {'authorId': '144079303', 'name': 'J. Bailey'}, {'authorId': '46656245', 'name': 'T. Small'}, {'authorId': '6305777', 'name': 'K. Palazzi'}, {'authorId': '50241695', 'name': 'C. Oldmeadow'}, {'authorId': '4660195', 'name': 'J. Wiggers'}]","OBJECTIVE
To examine the effect of universal, school-based, resilience-focused interventions on mental health problems in children and adolescents.


METHOD
Eligible studies were randomized controlled trials (RCTs) of universal, school-based interventions that included strategies to strengthen a minimum of 3 internal resilience protective factors, and included an outcome measure of mental health problems in children and adolescents aged 5 to 18 years. Six databases were searched from 1995 to 2015. Results were pooled in meta-analyses by mental health outcome (anxiety symptoms, depressive symptoms, hyperactivity, conduct problems, internalizing problems, externalizing problems, and general psychological distress), for all trials (5-18 years). Subgroup analyses were conducted by age (child: 5-10 years; adolescent: 11-18 years), length of follow-up (short: post-≤12 months; long: >12 months), and gender (narrative).


RESULTS
A total of 57 included trials were identified from 5,984 records, with 49 contributing to meta-analyses. For all trials, resilience-focused interventions were effective relative to a control in reducing 4 of 7 outcomes: depressive symptoms, internalizing problems, externalizing problems, and general psychological distress. For child trials (meta-analyses for 6 outcomes), interventions were effective for anxiety symptoms and general psychological distress. For adolescent trials (meta-analyses for 5 outcomes), interventions were effective for internalizing problems. For short-term follow-up, interventions were effective for 2 of 7 outcomes: depressive symptoms and anxiety symptoms. For long-term follow-up (meta-analyses for 5 outcomes), interventions were effective for internalizing problems.


CONCLUSION
The findings may suggest most promise for using universal resilience-focused interventions at least for short-term reductions in depressive and anxiety symptoms for children and adolescents, particularly if a cognitive-behavioral therapy-based approach is used. The limited number of trials providing data amenable for meta-analysis for some outcomes and subgroups, the variability of interventions, study quality, and bias mean that it is not possible to draw more specific conclusions. Identifying what intervention qualities (such as number and type of protective factor) achieve the greatest positive effect per mental health problem outcome remains an important area for future research.


SYSTEMATIC REVIEW PROTOCOL AND REGISTRATION
Systematic Review of Universal Resilience Interventions Targeting Child and Adolescent Mental Health in the School Setting; http://dx.doi.org/10.1186/s13643-015-0172-6; PROSPERO CRD42015025908.","['child', 'adolescent']"
e52bf12f98462200bb5b1c962ea1a02a6415d6fb,"{'MAG': '2947809974', 'DOI': '10.1542/pir.2018-0027', 'CorpusId': 172136697, 'PubMed': '31152099'}",https://www.semanticscholar.org/paper/e52bf12f98462200bb5b1c962ea1a02a6415d6fb,Health Literacy: Implications for Child Health,2019.0,268,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1542/pir.2018-0027?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1542/pir.2018-0027, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",['Medicine'],"{'name': 'Pediatrics in Review', 'pages': '263 - 277', 'volume': '40'}","[{'authorId': '46323664', 'name': 'Andrea K. Morrison'}, {'authorId': '39324771', 'name': 'Alexander F. Glick'}, {'authorId': '2483355200', 'name': 'H. S. Yin'}]","Health literacy is an important issue to consider in the provision of health-care to children. Similar to the adult population, most parents face health literacy challenges. Of particular concern, 1 in 4 parents have low health literacy, greatly affecting their ability to use health information to make health decisions for their child. High expectations are placed on parents and children to achieve effective disease management and positive health outcomes in the context of complex health-care systems and disease treatment regimens. Low health literacy affects parent acquisition of knowledge, attitudes, and behaviors, as well as child health outcomes across the domains of disease prevention, acute illness care, and chronic illness care. The effect of low health literacy is wide ranging, including 1) poor nutrition knowledge and behaviors, 2) higher obesity rates, 3) more medication errors, 4) more emergency department use, and 5) poor asthma knowledge, behaviors, and outcomes. Health-care providers can mitigate the effects of health literacy by seeking to align health-care demands with the health literacy skills of families. Effective health literacy–informed interventions provide insights into methods that can be used by providers and health systems to improve health outcomes. Health literacy–informed communication strategies should be used with all families in a “universal precautions approach” because all parents likely benefit from clear communication. As scientific advances are made in disease prevention and management, unless families understand how to follow provider recommendations, the benefit of these advances will not be realized and disparities in outcomes will be exacerbated.",['child']
